Time,Position,Velocity,Position Error,Velocity Setpoint,Velocity Error,Target Torque,Target Pos
0.001244074,-18.326,0,288.326,-80.01047,80.01047,-3.400445,270
0.011511074,-18.326,0,288.326,-80.73128,80.73128,-3.685166,270
0.020738555,-18.178,3.25,288.178,-81.35553,78.10553,-3.524408,270
0.030966852,-17.694,5.33,287.694,-81.81566,76.48566,-3.726268,270
0.041108593,-16.92,9.780001,286.92,-81.61276,71.83276,-3.4922576,270
0.05134948,-15.661,13.06,285.661,-81.084656,68.02466,-3.5733542,270
0.061592665,-14.0460005,17.630001,284.046,-80.50702,62.877018,-3.4241762,270
0.07080896,-12.028,20.9,282.028,-79.800964,58.900963,-3.5002553,270
0.08096702,-9.887,24.91,279.887,-79.166046,54.256046,-3.3999343,270
0.091545925,-7.1629996,27.970001,277.163,-78.198326,50.228325,-3.4106855,270
0.10124424,-3.832,31.539999,273.832,-77.05468,45.51468,-3.2844822,270
0.11108559,-0.528,35.28,270.528,-76.156204,40.876205,-3.2067716,270
0.12153709,2.992,38.47,267.008,-75.10719,36.63719,-3.158764,270
0.13101561,7.1949997,41.98,262.805,-73.69525,31.715252,-2.989955,270
0.14158978,11.356,44.8,258.644,-72.56674,27.766743,-2.9744387,270
0.15122995,16.198,47.48,253.802,-70.9798,23.499798,-2.8386276,270
0.16111954,21.101,50.19,248.899,-69.608604,19.418606,-2.7378578,270
0.17149867,26.098999,53.22,243.901,-68.198524,14.978523,-2.570784,270
0.18145409,32.281,54.77,237.719,-66.054474,11.284473,-2.5071855,270
0.19118057,37.507,57.129997,232.493,-64.97583,7.845833,-2.4084103,270
0.20152107,43.044,60.2,226.956,-63.336525,3.1365242,-2.1325793,270
0.21092407,49.357998,61.18,220.642,-61.308804,0.12880325,-2.1402118,270
0.22104286,55.645,62.390003,214.355,-59.589996,-2.8000069,-2.0219777,270
0.23171341,61.816998,65.229996,208.183,-57.935825,-7.2941704,-1.7065741,270
0.24148495,68.834,65.47,201.166,-55.689278,-9.780724,-1.7332311,270
0.25113082,75.333,67.39,194.66699,-54.0963,-13.293701,-1.4824958,270
0.26159516,81.825,68.46,188.175,-52.31363,-16.14637,-1.3775463,270
0.270965,88.933,68.81,181.067,-50.127926,-18.682072,-1.2531854,270
0.28087103,95.660995,69.35,174.339,-48.420227,-20.929771,-1.1325531,270
0.29129198,102.321,69.96,167.679,-46.614223,-23.345776,-0.9649257,270
0.30140874,109.58199,70.22,160.418,-44.392075,-25.827927,-0.7961089,270
0.31140134,116.70799,71.840004,153.292,-42.483055,-29.356949,-0.5030403,270
0.32127854,123.716,70.78,146.284,-40.600098,-30.179901,-0.59762776,270
0.3315199,130.875,70.61,139.125,-38.574753,-32.035248,-0.3658962,270
0.34095404,138.34,70.81,131.66,-36.407127,-34.40287,-0.14676353,270
0.35121563,144.85501,70.32,125.14499,-34.97174,-35.34826,-0.1272448,270
0.3623824,152.149,71.75,117.851,-32.673775,-39.076225,0.32825777,270
0.37079057,162.376,69.909996,107.62399,-28.761473,-41.14852,0.3898456,270
0.38160947,166.234,70.15,103.76601,-30.088907,-40.061096,0.20952228,270
0.3911898,173.67099,69.56,96.32901,-26.701605,-42.85839,0.719914,270
0.4019024,182.86899,68.659996,87.13101,-23.51178,-45.148216,0.88631743,270
0.4114267,188.293,69.03,81.707,-23.435421,-45.594578,0.87989855,270
0.4212282,194.1,67.840004,75.899994,-21.694872,-46.145134,1.0250982,270
0.43248916,200.69101,67.340004,69.30899,-19.588346,-47.751656,1.2879356,270
0.44119003,209.222,66.46,60.778,-16.51483,-49.945168,1.5445633,270
0.45135862,213.88701,65.35,56.11299,-16.681694,-48.668304,1.3548814,270
0.4614738,220.51599,64.31,49.48401,-14.122234,-50.187763,1.7508533,270
0.47136182,226.98999,63.26,43.01001,-12.400003,-50.859993,1.8413503,270
0.48094207,233.1,61.4,36.899994,-10.856242,-50.54376,1.8809254,270
0.49115416,238.827,59.75,31.173004,-9.424955,-50.325043,2.0053034,270
0.5014445,244.88,58.079998,25.119995,-7.6381207,-50.44188,2.1612482,270
0.5110997,250.76201,56.05,19.237991,-6.084696,-49.9653,2.222592,270
0.521129,256.521,54.3,13.479004,-4.547106,-49.75289,2.3582907,270
0.5313297,261.396,52.6,8.604004,-3.5379763,-49.062023,2.4174266,270
0.54170954,266.61102,49.620003,3.388977,-1.9763336,-47.64367,2.4252398,270
0.551349,271.819,47.57,-1.8190002,-0.54223585,-47.027763,2.578357,270
0.5607671,276.63202,45.79,-6.632019,0.6498151,-46.439816,2.6730354,270
0.5715292,280.445,43.16,-10.445007,1.349488,-44.509487,2.6064172,270
0.5807842,285.149,40.22,-15.148987,3.0150764,-43.235077,2.7127223,270
0.59112334,288.687,38.05,-18.687012,3.5975182,-41.64752,2.7298527,270
0.60128754,292.381,35.48,-22.381012,4.727812,-40.20781,2.7838728,270
0.6115791,295.628,33.4,-25.62799,5.5171676,-38.917168,2.84072,270
0.62111914,298.88998,30.36,-28.889984,6.492071,-36.852074,2.7921624,270
0.6313444,301.627,27.4,-31.627014,7.1269603,-34.52696,2.7659736,270
0.6408055,304.252,24.59,-34.252014,7.892454,-32.482452,2.7864451,270
0.65100807,306.404,21.78,-36.40399,8.397875,-30.177876,2.7502015,270
0.6624864,308.497,19.4,-38.49701,9.047586,-28.447586,2.7951803,270
0.67167765,310.492,16.28,-40.492004,9.660683,-25.940683,2.7015102,270
0.6815959,312.05402,13.110001,-42.054016,10.033002,-23.143002,2.6256518,270
0.6913953,313.027,10.969999,-43.027008,10.18726,-21.157259,2.6600106,270
0.70155793,313.943,8.36,-43.942993,10.527635,-18.887634,2.5951538,270
0.7111983,314.623,5.5299997,-44.622986,10.737694,-16.267693,2.5047517,270
0.7214016,315.00702,3.05,-45.00702,10.844835,-13.894835,2.4631057,270
0.73063207,315.146,0.27,-45.145996,10.904023,-11.174024,2.3561118,270
0.74069667,315.06,-1.68,-45.059998,10.908658,-9.228658,2.359527,270
0.7508699,314.76202,-3.65,-44.762024,10.85913,-7.20913,2.2912064,270
0.76118594,314.249,-5.85,-44.248993,10.748022,-4.898022,2.1891387,270
0.7714569,313.528,-7.9199996,-43.528015,10.580593,-2.6605935,2.1118188,270
0.7808107,312.601,-9.7300005,-42.601013,10.354911,-0.62491035,2.0470848,270
0.79107934,311.626,-11.3,-41.626007,10.172848,1.1271524,1.9954559,270
0.8006492,310.311,-12.910001,-40.311005,9.784501,3.1254997,1.8892369,270
0.81078905,309.05402,-14.389999,-39.054016,9.55822,4.8317795,1.8308115,270
0.82121825,307.491,-15.83,-37.490997,9.107355,6.722645,1.7245263,270
0.83153874,305.742,-17.119999,-35.742004,8.645997,8.474002,1.6437502,270
0.8406229,303.931,-18.52,-33.931,8.209544,10.310456,1.5381336,270
0.85078984,302.186,-19.4,-32.186005,7.8348885,11.565111,1.5026696,270
0.8608577,300.161,-20.619999,-30.16101,7.248419,13.37158,1.3555958,270
0.87102973,298.01498,-21.49,-28.014984,6.682911,14.807089,1.2889798,270
0.88123435,295.745,-22.560001,-25.744995,6.076541,16.48346,1.1626518,270
0.8914699,293.399,-23.24,-23.398987,5.4613786,17.778622,1.0949893,270
0.9016245,291.027,-23.539999,-21.027008,4.851913,18.688086,1.0408179,270
0.9108514,288.582,-23.92,-18.582,4.1986055,19.721394,0.94089377,270
0.9212341,286.354,-24.41,-16.354004,3.7081704,20.70183,0.85388696,270
0.9313456,283.848,-24.43,-13.847992,2.9493814,21.48062,0.78415745,270
0.9407144,281.286,-24.65,-11.286011,2.252063,22.397936,0.6810804,270
0.9509849,278.976,-25.17,-8.976013,1.7337475,23.436253,0.571882,270
0.96112776,276.43402,-25.119999,-6.434021,0.9637867,24.156212,0.50657004,270
0.9711993,273.905,-24.67,-3.9049988,0.28293192,24.387068,0.47305083,270
0.9813204,271.407,-24.59,-1.4070129,-0.38885808,24.978859,0.35986188,270
0.99146855,268.939,-24.289999,1.0610046,-1.0589774,25.348976,0.29831022,270
1.0008087,266.44,-23.84,3.5599976,-1.7667161,25.606716,0.2324121,270
1.0109413,264.282,-23.52,5.717987,-2.246582,25.766582,0.16894159,270
1.0212877,261.86002,-23.289999,8.139984,-3.0319839,26.321983,0.051255465,270
1.0314258,259.549,-22.76,10.450989,-3.6520157,26.412016,0.016526747,270
1.0415276,257.291,-21.85,12.709015,-4.2848783,26.134878,-0.010187149,270
1.0510286,255.075,-21.119999,14.925003,-4.9158235,26.035822,-0.084670566,270
1.0612017,253.165,-20.33,16.835007,-5.3684177,25.698418,-0.11754437,270
1.0715883,251.11101,-19.32,18.888992,-6.034479,25.354479,-0.16668288,270
1.0810943,249.11899,-18.73,20.881012,-6.6112504,25.34125,-0.25431004,270
1.0909188,247.352,-17.65,22.647995,-7.0694017,24.719402,-0.24558838,270
1.101481,245.68701,-17.189999,24.312988,-7.5498114,24.73981,-0.35642344,270
1.1113883,243.926,-16.05,26.074005,-8.135284,24.185284,-0.35158533,270
1.121198,242.23201,-15.15,27.76799,-8.645413,23.795414,-0.40782842,270
1.1316981,241.003,-14.139999,28.996994,-8.881515,23.021515,-0.40562403,270
1.1413783,239.524,-13.460001,30.475998,-9.45818,22.918182,-0.5090786,270
1.1508782,238.24199,-11.8,31.75801,-9.816257,21.616257,-0.4211478,270
1.1616639,237.20801,-11.2699995,32.791992,-10.089571,21.35957,-0.5426721,270
1.1710216,236.11899,-10,33.881012,-10.494393,20.494392,-0.51366425,270
1.1813898,235.241,-9.059999,34.759003,-10.743602,19.8036,-0.5486204,270
1.1907315,234.379,-7.8300004,35.621002,-11.063707,18.893707,-0.54302645,270
1.2007995,233.729,-6.7699995,36.270996,-11.253632,18.023632,-0.5562688,270
1.2109613,233.121,-5.62,36.878998,-11.497282,17.117283,-0.5600875,270
1.2215147,232.63,-4.15,37.369995,-11.681854,15.831854,-0.519819,270
1.2315758,232.26999,-3.1,37.73001,-11.826066,14.926065,-0.54937565,270
1.2413254,232.021,-1.7299999,37.979004,-11.947853,13.677853,-0.50795996,270
1.2507696,231.934,-0.4,38.065994,-12.006189,12.406189,-0.48635012,270
1.2609159,231.95801,0.64,38.041992,-12.053072,11.413072,-0.496049,270
1.2710649,232.068,1.47,37.932007,-12.085412,10.615412,-0.50534046,270
1.2806888,232.327,2.4299998,37.673004,-12.052486,9.622486,-0.47503474,270
1.2907702,232.545,2.98,37.455,-12.101549,9.12155,-0.5147003,270
1.3009012,232.924,4.1,37.076004,-12.029641,7.9296412,-0.43502522,270
1.3110322,233.36699,4.56,36.63301,-11.975403,7.415403,-0.4838194,270
1.3211262,233.915,5.8,36.085007,-11.875535,6.075535,-0.38349134,270
1.3312813,234.531,6.3599997,35.468994,-11.769301,5.4093018,-0.4208879,270
1.3413818,235.23999,7.37,34.76001,-11.626366,4.256366,-0.34890866,270
1.3515217,236.028,8,33.972,-11.464958,3.4649582,-0.35302937,270
1.3616335,236.898,8.84,33.102005,-11.2777195,2.4377193,-0.30034676,270
1.3708744,237.846,9.530001,32.154007,-11.068154,1.5381536,-0.27778503,270
1.3811219,238.783,10.25,31.216995,-10.892639,0.64263916,-0.24387488,270
1.3915957,239.91101,11.09,30.08899,-10.586037,-0.5039635,-0.17791924,270
1.40082,241.08899,11.71,28.91101,-10.315631,-1.3943691,-0.15803185,270
1.4109986,242.194,12.26,27.806,-10.108631,-2.151369,-0.13237885,270
1.4210641,243.46799,12.839999,26.532013,-9.761248,-3.0787516,-0.07480802,270
1.4313627,244.80301,13.33,25.196991,-9.428539,-3.9014606,-0.039996512,270
1.4414694,246.19699,13.85,23.803009,-9.023085,-4.8269157,0.016794935,270
1.4507133,247.642,14.3,22.358002,-8.606573,-5.693427,0.061268188,270
1.4608026,248.96799,14.58,21.032013,-8.286558,-6.293442,0.08101511,270
1.4709628,250.48898,15.280001,19.511017,-7.7951565,-7.484844,0.19173743,270
1.4812912,252.085,15.410001,17.914993,-7.3281145,-8.081886,0.1912468,270
1.4906943,253.727,16.16,16.272995,-6.8593245,-9.300675,0.30988106,270
1.5007827,255.20901,16.32,14.790985,-6.5117674,-9.808232,0.3013615,270
1.5109296,256.877,16.77,13.122986,-5.983321,-10.786679,0.40278286,270
1.5210128,258.589,16.98,11.411011,-5.4960375,-11.483962,0.43829677,270
1.5311711,260.323,17.26,9.677002,-5.0109224,-12.249078,0.50461155,270
1.5413847,262.093,17.22,7.907013,-4.510683,-12.709316,0.5319286,270
1.5517659,263.839,17.35,6.1610107,-4.039527,-13.310473,0.59981996,270
1.5606595,265.709,17,4.290985,-3.4787612,-13.521238,0.6127742,270
1.5707648,267.129,17.119999,2.8710022,-3.257032,-13.862967,0.670923,270
1.5810153,268.843,16.65,1.1570129,-2.6754327,-13.974567,0.69306386,270
1.5911207,270.538,16.48,-0.5379944,-2.2150788,-14.264921,0.7537468,270
1.6016954,272.311,16.11,-2.3110046,-1.6924725,-14.417528,0.7855639,270
1.611409,273.88998,15.87,-3.8899841,-1.3212897,-14.54871,0.82557607,270
1.6214191,275.449,15.38,-5.449005,-0.88642085,-14.493579,0.8456313,270
1.6308622,276.976,15.2,-6.976013,-0.46105838,-14.738941,0.91483015,270
1.641575,278.417,14.5,-8.416992,-0.076007366,-14.423992,0.8962688,270
1.6508284,279.862,13.83,-9.8619995,0.34753537,-14.177535,0.9269913,270
1.6609161,281.224,13.37,-11.223999,0.71901727,-14.089017,0.97051847,270
1.6710391,282.419,12.66,-12.419006,1.0160699,-13.676069,0.9638586,270
1.6806779,283.732,12.309999,-13.731995,1.4557142,-13.765714,1.039553,270
1.6913533,284.83002,11.45,-14.830017,1.7141333,-13.164133,0.9965582,270
1.7014008,285.975,10.87,-15.975006,2.0865555,-12.956555,1.0501968,270
1.7114332,287.009,10.09,-17.009003,2.3718047,-12.461805,1.0400233,270
1.721544,287.98,9.2699995,-17.980011,2.6601615,-11.9301605,1.0458158,270
1.7306798,288.871,8.530001,-18.871002,2.922355,-11.452355,1.0593725,270
1.7410508,289.638,7.9300003,-19.638,3.1358771,-11.065878,1.0784277,270
1.7515452,290.414,7.2,-20.414001,3.4036884,-10.603688,1.0807709,270
1.7606411,291.101,6.4900002,-21.101013,3.611998,-10.101998,1.0829958,270
1.7707996,291.638,5.6099997,-21.638,3.7575057,-9.367505,1.0595746,270
1.7812728,292.16998,4.62,-22.169983,3.9573488,-8.577349,1.045237,270
1.7913953,292.58002,3.5900002,-22.580017,4.0808277,-7.670828,1.0194259,270
1.8007419,292.906,2.71,-22.906006,4.196223,-6.906223,1.0167509,270
1.810913,293.116,1.9799999,-23.115997,4.268261,-6.248261,1.0140513,270
1.8211743,293.249,0.87,-23.248993,4.334084,-5.204084,0.95632833,270
1.830688,293.272,-0.21,-23.272003,4.3573475,-4.1473475,0.9234853,270
1.8410482,293.20502,-0.96000004,-23.205017,4.3631897,-3.4031897,0.9256703,270
1.8513019,293.065,-1.5699999,-23.065002,4.3549633,-2.7849634,0.9173485,270
1.8615367,292.885,-1.9,-22.88501,4.347686,-2.4476857,0.93104774,270
1.8709297,292.676,-1.9799999,-22.675995,4.336013,-2.3560128,0.9516912,270
1.8814051,292.465,-2.3799999,-22.464996,4.3334074,-1.9534075,0.9171506,270
1.8906653,292.2,-2.8200002,-22.200012,4.2957916,-1.4757915,0.89610964,270
1.9008763,291.922,-3.2400002,-21.921997,4.269256,-1.0292559,0.88315237,270
1.9111192,291.59198,-3.35,-21.59198,4.2129807,-0.86298084,0.8996784,270
1.9213642,291.227,-3.58,-21.22699,4.152561,-0.57256126,0.88018215,270
1.931628,290.83502,-3.9,-20.835022,4.0867405,-0.1867404,0.858061,270
1.9408741,290.421,-4.18,-20.42099,4.0156603,0.16433954,0.84621257,270
1.9511356,290.02,-4.3900003,-20.019989,3.9603214,0.42967892,0.8409553,270
1.9621297,289.547,-4.7,-19.546997,3.85212,0.8478799,0.8106429,270
1.9706898,289.03,-4.77,-19.029999,3.7410178,1.0289822,0.8186088,270
1.9809664,288.603,-4.98,-18.602997,3.7038484,1.2761517,0.80057657,270
1.9924552,288.081,-5.1400003,-18.080994,3.5698748,1.5701256,0.78138196,270
2.0007246,287.472,-5.27,-17.471985,3.4134498,1.8565502,0.76584977,270
2.011459,287.021,-5.59,-17.020996,3.3912382,2.198762,0.7424804,270
2.020706,286.423,-5.66,-16.423004,3.2127218,2.447278,0.73344874,270
2.0309696,285.891,-5.7200003,-15.890991,3.1308877,2.5891125,0.7293037,270
2.0413697,285.299,-5.96,-15.299011,2.983853,2.976147,0.687992,270
2.0506992,284.683,-5.9,-14.683014,2.842155,3.057845,0.69997966,270
2.0609264,284.129,-6.04,-14.128998,2.7483659,3.291634,0.6709922,270
2.0706127,283.523,-6.0099998,-13.52301,2.5960376,3.4139621,0.6659238,270
2.0809,282.939,-5.98,-12.938995,2.4760206,3.5039794,0.65598637,270
2.0911908,282.324,-5.93,-12.324005,2.3260927,3.603907,0.64223623,270
2.1015387,281.7,-5.88,-11.700012,2.1803684,3.6996317,0.6294734,270
2.1107967,281.083,-6.16,-11.083008,2.0410206,4.1189795,0.57813025,270
2.1210148,280.536,-5.82,-10.536011,1.9431891,3.876811,0.62773865,270
2.131611,279.909,-5.85,-9.908997,1.7655263,4.0844736,0.5754837,270
2.1408682,279.31,-5.94,-9.309998,1.6345822,4.305418,0.5548863,270
2.1511328,278.78302,-5.48,-8.78302,1.538629,3.941371,0.6034691,270
2.1614356,278.204,-5.65,-8.20401,1.3803991,4.269601,0.52774507,270
2.171428,277.635,-5.54,-7.63501,1.2467653,4.293235,0.5389114,270
2.1809025,277.093,-5.21,-7.092987,1.1255581,4.084442,0.55448395,270
2.1910183,276.562,-5.25,-6.5620117,1.0000876,4.2499123,0.50917065,270
2.2006366,276.072,-5.0299997,-6.071991,0.89586985,4.13413,0.5245606,270
2.2109666,275.599,-4.8599997,-5.598999,0.7861803,4.073819,0.51262814,270
2.2212121,275.11798,-4.67,-5.117981,0.6636856,4.0063143,0.5058521,270
2.2314587,274.65,-4.4700003,-4.649994,0.5515008,3.9184995,0.50109166,270
2.2411323,274.199,-4.45,-4.199005,0.44435066,4.005649,0.47446924,270
2.250725,273.802,-3.89,-3.802002,0.3649245,3.5250757,0.5274587,270
2.2618122,273.375,-4.0099998,-3.375,0.2446869,3.765313,0.45437512,270
2.271699,273.002,-3.6200001,-3.0020142,0.16987687,3.4501233,0.5000144,270
2.281639,272.643,-3.5099998,-2.6430054,0.082998395,3.4270015,0.47046667,270
2.2909267,272.30402,-3.22,-2.304016,0.0030437112,3.2169564,0.48484534,270
2.3013341,272.006,-3.01,-2.006012,-0.058523,3.068523,0.4784905,270
2.3109083,271.706,-2.72,-1.7059937,-0.13751838,2.8575184,0.48447973,270
2.3216255,271.46698,-2.6100001,-1.46698,-0.17670298,2.786703,0.46983138,270
2.331408,271.194,-2.33,-1.1940002,-0.26152468,2.5915246,0.480487,270
2.3412213,270.982,-2.1200001,-0.9819946,-0.29450592,2.414506,0.48016945,270
2.3513188,270.77,-1.96,-0.769989,-0.3508825,2.3108826,0.47303256,270
2.360962,270.598,-1.78,-0.59799194,-0.38168353,2.1616836,0.47701448,270
2.3711815,270.43,-1.37,-0.42999268,-0.42530918,1.7953092,0.5034693,270
2.3808258,270.312,-1.1899999,-0.31201172,-0.43821704,1.628217,0.49113628,270
2.3913298,270.212,-0.84,-0.21200562,-0.45844817,1.2984481,0.51328164,270
2.4009843,270.119,-0.77,-0.11898804,-0.48110986,1.2511098,0.49086517,270
2.4114754,270.06,-0.64,-0.05999756,-0.48442206,1.1244221,0.4990728,270
2.420707,270.006,-0.56,-0.006011963,-0.49737626,1.0573763,0.49463803,270
2.4308355,269.961,-0.48000002,0.039001465,-0.5064879,0.9864879,0.49529552,270
2.4409566,269.918,-0.41,0.08200073,-0.5177624,0.9277624,0.49441296,270
2.4507754,269.88702,-0.25,0.112976074,-0.5220541,0.7720541,0.5059849,270
2.460573,269.87,-0.15,0.13000488,-0.5218321,0.6718321,0.50415266,270
2.4712431,269.86798,0,0.13201904,-0.51708555,0.51708555,0.5131392,270
2.4809692,269.874,0.060000002,0.12600708,-0.51273745,0.45273745,0.5078014,270
2.4907012,269.881,0.060000002,0.11898804,-0.51072705,0.45072705,0.50207967,270
2.5013232,269.88202,0,0.11798096,-0.51299953,0.51299953,0.49348503,270
2.510944,269.879,-0.05,0.1210022,-0.5156435,0.5656435,0.49068728,270
2.5213363,269.878,0,0.12200928,-0.51547015,0.51547015,0.49911687,270
2.5313482,269.879,0.05,0.1210022,-0.51474035,0.46474034,0.5000259,270
2.5410562,269.881,0,0.11898804,-0.5141063,0.5141063,0.48925886,270
2.5507922,269.881,0,0.11898804,-0.5151591,0.5151591,0.49155235,270
2.5614283,269.879,-0.01,0.1210022,-0.5167707,0.5267707,0.48897904,270
2.571157,269.879,0,0.1210022,-0.51631796,0.51631796,0.4897612,270
2.5807872,269.88,0,0.11999512,-0.5159633,0.5159633,0.48772815,270
2.590522,269.88,0,0.11999512,-0.51664096,0.51664096,0.48633203,270
2.6011448,269.88,0,0.11999512,-0.51694095,0.51694095,0.485056,270
2.610787,269.88,0,0.11999512,-0.51724094,0.51724094,0.48375088,270
2.620513,269.88,0,0.11999512,-0.51754093,0.51754093,0.48244503,270
2.631126,269.88,0,0.11999512,-0.5178409,0.5178409,0.48113844,270
2.6407456,269.88,0,0.11999512,-0.5181409,0.5181409,0.4798311,270
2.6514406,269.88,0,0.11999512,-0.5184409,0.5184409,0.478523,270
2.6611056,269.88,0,0.11999512,-0.5187409,0.5187409,0.47721416,270
2.6707299,269.88,0,0.11999512,-0.5190409,0.5190409,0.47590455,270
2.6813622,269.88,0,0.11999512,-0.5193409,0.5193409,0.4745942,270
2.6913123,269.88,0,0.11999512,-0.51964086,0.51964086,0.4732831,270
2.7013454,269.88,0,0.11999512,-0.51994085,0.51994085,0.47197124,270
2.7111583,269.88,0,0.11999512,-0.52024084,0.52024084,0.47065866,270
2.7208285,269.88,0,0.11999512,-0.52054083,0.52054083,0.4693453,270
2.731498,269.88,0,0.11999512,-0.5208408,0.5208408,0.4680312,270
2.7411947,269.88,0,0.11999512,-0.5211408,0.5211408,0.46671638,270
2.7509346,269.88,0,0.11999512,-0.5214408,0.5214408,0.46540076,270
2.7605572,269.88,0,0.11999512,-0.5217408,0.5217408,0.4640844,270
2.771173,269.881,0.04,0.11898804,-0.52138364,0.48138365,0.46754453,270
2.780796,269.881,0,0.11898804,-0.5220588,0.5220588,0.458535,270
2.791413,269.881,0,0.11898804,-0.5223562,0.5223562,0.4602455,270
2.801053,269.881,0,0.11898804,-0.5226537,0.5226537,0.45892698,270
2.8107762,269.881,0,0.11898804,-0.5229511,0.5229511,0.45760775,270
2.820532,269.881,0,0.11898804,-0.5232486,0.5232486,0.4562877,270
2.8312876,269.881,0,0.11898804,-0.52354604,0.52354604,0.45496696,270
2.8411446,269.881,0,0.11898804,-0.5238435,0.5238435,0.45364544,270
2.8510072,269.881,0,0.11898804,-0.52414095,0.52414095,0.4523232,270
2.8606277,269.881,0,0.11898804,-0.52443844,0.52443844,0.4510002,270
2.8712456,269.881,0,0.11898804,-0.52473587,0.52473587,0.44967645,270
2.880864,269.881,0,0.11898804,-0.52503335,0.52503335,0.44835198,270
2.891483,269.881,0,0.11898804,-0.5253308,0.5253308,0.4470268,270
2.9011035,269.88202,0,0.11798096,-0.5249711,0.5249711,0.445778,270
2.910723,269.88202,0,0.11798096,-0.52564377,0.52564377,0.44435957,270
2.9213428,269.88202,0,0.11798096,-0.5259387,0.5259387,0.44306126,270
2.9309611,269.88202,0,0.11798096,-0.5262337,0.5262337,0.44173387,270
2.9405844,269.88202,0,0.11798096,-0.5265286,0.5265286,0.44040576,270
2.9512026,269.88202,0,0.11798096,-0.5268236,0.5268236,0.4390769,270
2.9608192,269.88202,0,0.11798096,-0.5271185,0.5271185,0.43774733,270
2.970773,269.88202,0,0.11798096,-0.5274135,0.5274135,0.43641698,270
2.9810524,269.88202,0,0.11798096,-0.5277084,0.5277084,0.43508592,270
2.9914021,269.88202,0,0.11798096,-0.5280034,0.5280034,0.43375412,270
3.001536,269.88202,0,0.11798096,-0.5282983,0.5282983,0.43242157,270
3.0114098,269.88202,0,0.11798096,-0.5285933,0.5285933,0.43108827,270
3.0214279,269.883,0.02,0.117004395,-0.52825105,0.5082511,0.43217912,270
3.0312338,269.883,0,0.117004395,-0.52890974,0.52890974,0.42695543,270
3.041508,269.883,0,0.117004395,-0.5292023,0.5292023,0.4271482,270
3.0507429,269.883,0,0.117004395,-0.52949476,0.52949476,0.42581275,270
3.0608304,269.883,0,0.117004395,-0.5297873,0.5297873,0.4244766,270
3.0705547,269.883,0,0.117004395,-0.5300798,0.5300798,0.4231397,270
3.0813074,269.883,0,0.117004395,-0.5303723,0.5303723,0.42180204,270
3.0910382,269.883,0,0.117004395,-0.5306648,0.5306648,0.4204637,270
3.1009054,269.883,0,0.117004395,-0.53095734,0.53095734,0.4191246,270
3.1114867,269.883,0,67.325775,-44.38497,44.38497,-4.735028,337.20877
3.1207526,269.883,0,67.325775,-19.349998,19.349998,1.3846705,337.20877
3.130824,270.024,3.42,67.184784,-19.426317,16.006317,-0.14844492,337.20877
3.1406496,270.395,3.53,66.81378,-19.405071,15.875072,-0.4238155,337.20877
3.1513848,270.711,3.0700002,66.49777,-19.505035,16.435036,-0.5391424,337.20877
3.161217,271.044,3.4900002,66.164764,-19.572495,16.082495,-0.49680907,337.20877
3.171004,271.575,5.5099998,65.63376,-19.516304,14.006304,-0.31950343,337.20877
3.1807446,272.109,5.56,65.09976,-19.531082,13.971083,-0.5060951,337.20877
3.1914892,272.676,5.8,64.532776,-19.524122,13.724122,-0.5146465,337.20877
3.2012424,273.436,7.9199996,63.772766,-19.402168,11.482168,-0.30404925,337.20877
3.211001,274.229,8.26,62.979767,-19.329172,11.069172,-0.45237416,337.20877
3.2207303,275.068,8.92,62.140778,-19.236555,10.316555,-0.4225893,337.20877
3.2314687,276.022,10.15,61.186768,-19.084036,8.934036,-0.342381,337.20877
3.2412117,277.157,10.79,60.051758,-18.854164,8.064164,-0.36619505,337.20877
3.2510462,278.278,11.89,58.930756,-18.698467,6.808467,-0.3040514,337.20877
3.261084,279.51,12.309999,57.69876,-18.405163,6.0951633,-0.33143672,337.20877
3.2708218,280.76,13.3,56.44876,-18.05466,4.7546606,-0.24266332,337.20877
3.2805655,282.095,13.85,55.11377,-17.655666,3.805666,-0.24358085,337.20877
3.2913861,283.469,14.4,53.739777,-17.263191,2.8631916,-0.21352886,337.20877
3.3010678,285.076,15.26,52.132782,-16.733892,1.4738922,-0.12812974,337.20877
3.3108,286.586,15.65,50.622772,-16.35501,0.70500946,-0.1456682,337.20877
3.3205898,288.168,16.439999,49.04077,-15.892963,-0.5470352,-0.057981677,337.20877
3.3312917,289.781,16.76,47.427765,-15.437759,-1.3222408,-0.059430797,337.20877
3.3410347,291.648,17.52,45.56076,-14.8290825,-2.690918,0.046553954,337.20877
3.3508556,293.371,17.89,43.83777,-14.409265,-3.4807348,0.043433927,337.20877
3.3605428,295.159,18.49,42.049774,-13.89319,-4.5968094,0.12403827,337.20877
3.3712668,296.969,18.539999,40.239777,-13.38719,-5.152809,0.117154665,337.20877
3.3810253,299.01398,19.1,38.194794,-12.7367,-6.3633003,0.23056942,337.20877
3.3907518,300.87,19.09,36.338776,-12.297156,-6.792844,0.20616217,337.20877
3.4005346,302.755,19.41,34.453766,-11.767907,-7.6420927,0.29071528,337.20877
3.411274,304.64398,19.51,32.56479,-11.246951,-8.263049,0.31908923,337.20877
3.4209979,306.748,19.439999,30.460785,-10.587714,-8.852284,0.36241028,337.20877
3.4307344,308.668,19.82,28.540771,-10.128708,-9.691292,0.43893167,337.20877
3.4405923,310.582,19.57,26.62677,-9.604611,-9.965388,0.4324407,337.20877
