Time,Position,Velocity,Position Error,Velocity Setpoint,Velocity Error,Target Torque,Target Pos
0.002089704,-3.8209999,0,183.821,-78.123924,78.123924,-32,180
0.004138537,-3.8209999,0,183.821,-78.123924,78.123924,-32,180
0.006071871,-3.809,1.4399999,183.809,-78.114334,76.67433,-32,180
0.00807526,-3.7310002,5.83,183.731,-78.05643,72.226425,-32,180
0.010089057,-3.557,9.13,183.557,-77.94648,68.81648,-32,180
0.01206765,-3.2979999,9.38,183.298,-77.804535,68.42454,-32,180
0.014076743,-3.106,8.68,183.106,-77.748055,69.068054,-32,180
0.016080707,-3.106,7.22,183.106,-77.82005,70.60005,-32,180
0.018080004,-2.948,5.67,182.948,-77.69365,72.02365,-32,180
0.020057151,-2.835,4.68,182.835,-77.662506,72.982506,-32,180
0.02205506,-2.692,4.0099998,182.692,-77.59048,73.580475,-32,180
0.024053782,-2.615,4.7,182.615,-77.582504,72.88251,-32,180
0.026054356,-2.523,6.05,182.523,-77.537766,71.48776,-32,180
0.028060356,-2.396,7.6800003,182.396,-77.47068,69.79068,-32,180
0.030067524,-2.24,9.3,182.24,-77.39351,68.093506,-32,180
0.03205645,-2.025,11.2300005,182.025,-77.28,66.049995,-32,180
0.03405599,-1.7739999,12.11,181.774,-77.15983,65.04983,-32,180
0.036060933,-1.546,12.2,181.546,-77.07155,64.87155,-32,180
0.038074397,-1.112,12.5,181.112,-76.80985,64.30985,-32,180
0.04005584,-0.859,12.62,180.859,-76.770195,64.15019,-32,180
0.042054027,-0.631,12.969999,180.631,-76.68268,63.712677,-32,180
0.044053935,-0.334,13.960001,180.334,-76.53058,62.57058,-32,180
0.04605386,-0.031,15.110001,180.031,-76.39955,61.28955,-32,180
0.048053935,0.29000002,15.99,179.71,-76.25638,60.26638,-32,180
0.050053768,0.623,16.630001,179.377,-76.11035,59.48035,-32,180
0.052053865,0.943,16.960001,179.057,-75.97923,59.019234,-32,180
0.054053843,1.297,17.619999,178.703,-75.816025,58.196026,-32,180
0.056053866,1.675,18.78,178.325,-75.64637,56.86637,-32,180
0.058053937,2.073,19.810001,177.927,-75.469734,55.659733,-32,180
0.060053844,2.483,20.45,177.517,-75.29097,54.84097,-32,180
0.062053885,2.898,20.7,177.102,-75.11273,54.41273,-32,180
0.064053886,3.3240001,21.17,176.676,-74.92755,53.757553,-32,180
0.06605403,3.759,21.710001,176.241,-74.7393,53.029305,-32,180
0.06805392,4.234,22.369999,175.766,-74.52243,52.15243,-32,180
0.07005405,4.6689997,23.14,175.331,-74.35254,51.21254,-32,180
0.07205389,5.194,24.59,174.806,-74.09567,49.505672,-32,180
0.07405381,5.708,25.63,174.29199,-73.88135,48.25135,-31.44417,180
0.07605385,6.237,26.36,173.763,-73.6509,47.2909,-30.937963,180
0.07805385,6.745,27.01,173.255,-73.44288,46.432877,-30.47373,180
0.08005389,7.333,27.62,172.66699,-73.16297,45.54297,-29.98189,180
0.08205383,7.8589997,27.929998,172.141,-72.962685,45.032684,-29.729706,180
0.084053926,8.473001,28.9,171.527,-72.66872,43.768715,-28.977997,180
0.086053886,9.1050005,29.670002,170.895,-72.39339,42.723385,-28.419462,180
0.08805394,9.632,30.05,170.368,-72.20877,42.15877,-28.144978,180
0.09005537,10.287001,30.77,169.713,-71.8824,41.1124,-27.533342,180
0.092054404,10.915,31.38,169.085,-71.62563,40.245636,-27.070091,180
0.09405442,11.594999,31.89,168.405,-71.31712,39.427124,-26.623531,180
0.09605429,12.214,32.95,167.786,-71.07693,38.126926,-25.872295,180
0.09805427,12.883,33.370003,167.117,-70.77386,37.403854,-25.51789,180
0.100054406,13.561,33.86,166.439,-70.482315,36.622314,-25.083658,180
0.102054395,14.259,34.86,165.741,-70.17818,35.318176,-24.327187,180
0.10405994,15.004,35.010002,164.996,-69.84393,34.83393,-24.122345,180
0.106054336,15.6380005,36.03,164.362,-69.616104,33.586105,-23.378773,180
0.10805428,16.369999,36.54,163.63,-69.26826,32.728256,-22.936203,180
0.11005435,17.113,37.14,162.887,-68.94835,31.80835,-22.4256,180
0.11205421,17.864,37.489998,162.136,-68.62618,31.136185,-22.07449,180
0.11405428,18.632,38.34,161.368,-68.293396,29.953396,-21.385658,180
0.11605427,19.466,39.18,160.534,-67.9142,28.7342,-20.71237,180
0.11805425,20.213001,39.78,159.787,-67.62936,27.849358,-20.250784,180
0.120054245,21.02,40.260002,158.98,-67.26387,27.003868,-19.788715,180
0.12205425,21.842,41.07,158.158,-66.908905,25.838905,-19.124027,180
0.12405429,22.675999,41.670002,157.324,-66.54995,24.879948,-18.61205,180
0.12605426,23.582,42.57,156.418,-66.1379,23.567902,-17.863941,180
0.12805426,24.448,43.239998,155.552,-65.78485,22.544853,-17.32294,180
0.1300543,24.448,44.29,155.552,-66.109604,21.819603,-16.946388,180
0.13205425,25.501,44.68,154.499,-65.2672,20.587196,-16.230528,180
0.13405427,27.132,45.18,152.868,-64.35728,19.177277,-15.441758,180
0.13605419,28.036,45.11,151.964,-64.245705,19.135704,-15.52152,180
0.13805431,28.956,45.97,151.044,-63.8487,17.8787,-14.73901,180
0.14005421,29.822,46.16,150.178,-63.500893,17.340893,-14.497155,180
0.14205424,30.757,46.69,149.243,-63.077652,16.387653,-13.941716,180
0.14405423,31.754002,46.96,148.246,-62.630676,15.670677,-13.5651,180
0.14605425,32.771,47.78,147.229,-62.190952,14.4109535,-12.831545,180
0.14805424,33.68,48.44,146.32,-61.84513,13.405132,-12.297386,180
0.15005429,34.652,48.59,145.34799,-61.408394,12.818394,-12.006111,180
0.1520543,34.652,48.85,145.34799,-61.7729,12.922901,-12.115434,180
0.15405427,36.611,49.04,143.389,-60.20571,11.16571,-11.009352,180
0.15605426,36.611,49.579998,143.389,-60.94033,11.3603325,-11.262779,180
0.15805429,38.673,50.34,141.327,-59.29072,8.950722,-9.742176,180
0.16005424,39.629,50.9,140.371,-59.29918,8.399178,-9.578182,180
0.16205429,40.586998,51.02,139.413,-58.89127,7.871269,-9.289606,180
0.1640544,41.614002,51.32,138.386,-58.428932,7.1089325,-8.852737,180
0.16605434,42.65,51.809998,137.35,-57.985252,6.175255,-8.3263645,180
0.1680543,43.694,52.15,136.306,-57.538548,5.388546,-7.904697,180
0.17005436,44.736,52.1,135.264,-57.09646,4.99646,-7.7186465,180
0.17205429,45.778,52.140003,134.222,-56.653603,4.5135994,-7.4462657,180
0.17405425,46.827,52.46,133.173,-56.205154,3.7451553,-7.002202,180
0.17607851,47.876,52.45,132.124,-55.75932,3.3093185,-6.7874374,180
0.1780593,49.06,52.620003,130.94,-55.205505,2.5855026,-6.3677406,180
0.18005519,50.113,52.71,129.887,-54.807095,2.0970955,-6.1167717,180
0.1820547,51.173,52.96,128.827,-54.353977,1.3939781,-5.713954,180
0.18405446,52.238,53.23,127.762,-53.89948,0.66947937,-5.313876,180
0.18605447,53.301003,53.190002,126.699,-53.44845,0.25844574,-5.1113176,180
0.18805385,54.359997,52.93,125.64,-52.999874,0.06987381,-5.0242877,180
0.1900547,55.424,53.190002,124.576004,-52.545803,-0.6441994,-4.589558,180
0.19205454,56.493,53.420002,123.507,-52.089603,-1.3303986,-4.2089176,180
0.19405457,57.562,53.45,122.438,-51.635277,-1.814724,-3.9504201,180
0.19605465,58.627003,53.23,121.373,-51.18415,-2.0458488,-3.8341079,180
0.19805443,59.695,53.390003,120.305,-50.729126,-2.6608772,-3.4564064,180
0.20005444,60.77,53.74,119.229996,-50.269623,-3.4703789,-2.982713,180
0.20205447,61.851,54,118.149,-49.807953,-4.192047,-2.5756152,180
0.20405397,62.927002,53.79,117.073,-49.352524,-4.437477,-2.4585965,180
0.20605458,63.995003,53.35,116.005,-48.901623,-4.4483757,-2.4523988,180
0.20805444,65.059006,53.23,114.940994,-48.45092,-4.7790794,-2.2274098,180
0.21005443,66.121,53.079998,113.879,-48.000328,-5.07967,-2.044025,180
0.21205445,67.177,52.840004,112.823,-47.553776,-5.286228,-1.9163254,180
0.21405452,68.231,52.73,111.769,-47.106575,-5.6234245,-1.6985757,180
0.21605441,69.29,52.909996,110.71,-46.654625,-6.255371,-1.3038774,180
0.21805441,70.349,52.940002,109.651,-46.20455,-6.7354507,-1.0242817,180
0.22005443,71.4,52.609997,108.6,-45.76087,-6.849125,-0.96184474,180
0.22205445,72.442,52.140003,107.558,-45.3214,-6.8186035,-0.9621716,180
0.2240544,73.482,52,106.518,-44.88015,-7.11985,-0.74312377,180
0.22605442,74.524,52.090004,105.476,-44.43655,-7.653454,-0.40160102,180
0.2280544,75.438,52.190002,104.562,-44.0961,-8.093903,-0.13396521,180
0.23005442,76.608,51.98,103.392,-43.502853,-8.477146,0.10643673,180
0.23205438,77.519,51.99,102.481,-43.212807,-8.777195,0.30033284,180
0.23405446,78.563,52.190002,101.437,-42.719223,-9.470779,0.74920243,180
0.23605442,79.733,52,100.267,-42.17473,-9.825272,0.9580425,180
0.23805444,80.765,51.57,99.235,-41.78788,-9.78212,0.9436139,180
0.24005438,81.787,51.11,98.213,-41.357273,-9.7527275,0.96749115,180
0.24205448,82.805,50.97,97.195,-40.92613,-10.043873,1.191837,180
0.2440544,83.817,50.65,96.183,-40.498276,-10.151726,1.278016,180
0.2460576,84.821,50.19,95.179,-40.074577,-10.115421,1.2876981,180
0.24805486,85.812,49.61,94.188,-39.65828,-9.951721,1.2279154,180
0.25005552,86.798,49.29,93.202,-39.2411,-10.048901,1.3411255,180
0.25206804,86.798,49.18,93.202,-39.61085,-9.569149,1.0722687,180
0.25406092,88.028,48.86,91.972,-38.62685,-10.2331505,1.564184,180
0.25605777,89.729,48.43,90.271,-37.727303,-10.702698,1.8506615,180
0.25806868,90.749,48.03,89.251,-37.54917,-10.480827,1.7187003,180
0.26005554,90.749,47.870003,89.251,-37.931675,-9.938328,1.4360312,180
0.26206064,92.658005,47.65,87.341995,-36.404472,-11.245529,2.3387017,180
0.2640582,93.488,47.48,86.512,-36.456352,-11.023647,2.14608,180
0.26605663,94.543,46.879997,85.457,-35.9236,-10.956398,2.1645162,180
0.26805452,95.36,46.75,84.64,-35.665627,-11.084373,2.2938821,180
0.27005568,96.353004,46.73,83.646996,-35.177597,-11.5524025,2.6230114,180
0.27205482,97.228004,46.670002,82.771996,-34.849976,-11.820026,2.8024545,180
0.27405444,98.156,46.45,81.844,-34.435707,-12.014294,2.9518566,180
0.27605483,99.074,45.879997,80.926,-34.0493,-11.830696,2.8698611,180
0.2780556,99.984,45.54,80.016,-33.66555,-11.874451,2.9584754,180
0.28005502,100.892,45.39,79.108,-33.280403,-12.109596,3.150598,180
0.28205442,101.794,45.14,78.206,-32.899303,-12.240696,3.263862,180
0.28405595,102.745995,44.739998,77.254005,-32.475956,-12.264042,3.3176768,180
0.28606075,103.686,44.28,76.314,-32.08095,-12.199047,3.3241003,180
0.28805846,104.567,44.02,75.433,-31.72865,-12.291351,3.4358306,180
0.29005536,105.335,43.95,74.665,-31.444626,-12.505375,3.612694,180
0.2920545,106.261,43.56,73.739,-30.991825,-12.568176,3.6861658,180
0.29405618,107.123,43.15,72.877,-30.649475,-12.500526,3.6891768,180
0.29605544,107.123,42.46,72.877,-30.972725,-11.487274,3.1069164,180
0.29805467,108.815,42.14,71.185,-29.619123,-12.520876,3.878995,180
0.30005452,109.656006,42.09,70.343994,-29.580822,-12.509178,3.8442006,180
0.30205587,110.493004,41.84,69.506996,-29.2266,-12.6133995,3.9606698,180
0.30405468,111.374,41.48,68.626,-28.835676,-12.644323,4.0227585,180
0.30605435,112.090004,40.96,67.909996,-28.593248,-12.366751,3.8964229,180
0.30805507,112.090004,40.53,67.909996,-28.86175,-11.668249,3.5273504,180
0.31005505,113.05,40.16,66.95,-28.09375,-12.06625,3.8767533,180
0.3120544,114.55601,40.15,65.44399,-27.248947,-12.901054,4.4202604,180
0.3140559,115.353004,39.85,64.646996,-27.1761,-12.673899,4.2663736,180
0.31605458,116.143005,39.56,63.856995,-26.842972,-12.71703,4.3612356,180
0.31805453,116.92,38.86,63.08,-26.51763,-12.342371,4.173208,180
0.3200555,117.642006,38.52,62.357994,-26.231396,-12.288605,4.2168584,180
0.32205456,118.451004,38.120003,61.548996,-25.85495,-12.265053,4.255231,180
0.32405517,119.20699,37.82,60.793007,-25.553532,-12.266468,4.306948,180
0.32605526,119.952,37.27,60.047997,-25.24102,-12.02898,4.206527,180
0.32805437,120.64,36.760002,59.36,-24.970001,-11.790001,4.122137,180
0.33005452,121.363,36.16,58.637,-24.649601,-11.510399,4.0113506,180
0.33205506,122.078,35.75,57.921997,-24.348724,-11.401276,4.0097237,180
0.33405548,122.078,35.45,57.921997,-24.61685,-10.833151,3.7061625,180
0.33605453,123.535995,35.23,56.464005,-23.450455,-11.779545,4.387387,180
0.3380565,124.191,34.97,55.809,-23.473198,-11.496803,4.185681,180
0.34005654,124.191,34.579998,55.809,-23.718824,-10.861174,3.8530624,180
0.3420546,125.605,33.989998,54.394997,-22.587624,-11.402374,4.2845945,180
0.34405434,126.276,33.61,53.724,-22.581078,-11.028923,4.0547132,180
0.34605634,126.94,33.170002,53.059998,-22.301498,-10.868504,4.0259333,180
0.34805503,126.94,32.96,53.059998,-22.550499,-10.4095,3.7927258,180
0.3500544,128.252,32.68,51.748,-21.500902,-11.179098,4.3528666,180
0.35206503,128.903,32.53,51.097,-21.472101,-11.057898,4.263628,180
0.3540575,129.58499,32.1,50.41501,-21.170633,-10.929365,4.2361026,180
0.35605514,129.58499,31.61,50.41501,-21.42638,-10.18362,3.8203866,180
0.35805625,130.80501,31.420002,49.194992,-20.450367,-10.969635,4.411455,180
0.36005527,131.46701,31.12,48.53299,-20.378271,-10.74173,4.2530303,180
0.36205462,132.01,31.079998,47.990005,-20.192133,-10.887865,4.4050093,180
0.36405513,132.625,30.75,47.375,-19.903748,-10.846252,4.411426,180
0.366056,133.30501,30.25,46.694992,-19.590368,-10.659632,4.340548,180
0.3680541,133.828,29.9,46.171997,-19.426975,-10.473024,4.2798066,180
0.37005413,134.486,29.27,45.514008,-19.096708,-10.173292,4.1471624,180
0.37205532,134.486,28.85,45.514008,-19.343454,-9.506546,3.7909527,180
0.37405542,135.599,28.61,44.401,-18.453049,-10.156952,4.28809,180
0.37605467,135.599,28.26,44.401,-18.870426,-9.389574,3.7972565,180
0.37805524,136.724,28.060001,43.276,-17.970427,-10.089575,4.3326693,180
0.38005558,136.724,27.66,43.276,-18.392302,-9.267698,3.803567,180
0.38205427,137.825,27.289999,42.175003,-17.511503,-9.778496,4.22357,180
0.38405585,138.398,26.98,41.602005,-17.465979,-9.514021,4.0580196,180
0.3860544,138.863,26.62,41.136993,-17.308844,-9.311157,3.98831,180
0.3880545,139.385,26.09,40.615005,-17.065632,-9.024368,3.8603792,180
0.39005846,139.96701,25.920002,40.03299,-16.795765,-9.124237,3.9808035,180
0.3920553,140.477,25.55,39.522995,-16.606026,-8.943974,3.8964243,180
0.39405414,140.92099,25.380001,39.07901,-16.442085,-8.937916,3.9419098,180
0.39605516,141.423,25.09,38.576996,-16.206968,-8.883032,3.9435937,180
0.39805424,141.981,24.83,38.018997,-15.948824,-8.881176,3.9820747,180
0.40005404,142.469,24.47,37.531006,-15.767681,-8.702318,3.9052367,180
0.402055,142.95,24.11,37.050003,-15.565876,-8.544125,3.8539572,180
0.404056,143.42099,23.55,36.57901,-15.369457,-8.180542,3.6713045,180
0.40605614,143.884,23.17,36.115997,-15.17567,-7.9943304,3.614168,180
0.40805495,144.343,22.960001,35.656998,-14.9821,-7.9779015,3.6497777,180
0.41005498,144.797,22.72,35.203003,-14.791029,-7.9289703,3.6521437,180
0.41205525,145.249,22.61,34.751007,-14.59968,-8.010321,3.7386987,180
0.41405457,145.67099,22.52,34.32901,-14.431581,-8.08842,3.8137636,180
0.41605538,146.08499,22.17,33.91501,-14.258629,-7.911371,3.728896,180
0.41805547,146.576,21.86,33.423996,-14.021069,-7.838932,3.728256,180
0.42005488,147.005,21.48,32.994995,-13.861998,-7.618002,3.6260793,180
0.4220551,147.005,21.17,32.994995,-14.022873,-7.147127,3.3769412,180
0.42405537,147.821,20.880001,32.179,-13.370078,-7.509923,3.6690438,180
0.42605463,148.261,20.74,31.738998,-13.324074,-7.415926,3.6127493,180
0.42805445,148.674,20.64,31.326004,-13.158679,-7.4813204,3.6905959,180
0.43005553,149.08,20.28,30.919998,-12.988748,-7.291253,3.596064,180
0.43205464,149.478,19.960001,30.522003,-12.822603,-7.137398,3.5427094,180
0.43405446,149.872,19.74,30.128006,-12.656654,-7.0833454,3.5487995,180
0.43605492,150.26,19.41,29.740005,-12.494002,-6.9159975,3.4759247,180
0.43805492,150.641,19.1,29.358994,-12.334693,-6.7653074,3.4213557,180
0.44005457,151.018,18.869999,28.981995,-12.175974,-6.694025,3.4148822,180
0.44205528,151.391,18.689999,28.608994,-12.018948,-6.671051,3.4325538,180
0.4440549,151.738,18.53,28.261993,-11.881223,-6.648778,3.4469512,180
0.44605452,152.127,18.3,27.873001,-11.700153,-6.599846,3.4444385,180
0.44805512,152.486,17.98,27.514008,-11.558831,-6.4211683,3.3621197,180
0.45005563,152.837,17.560001,27.162994,-11.412643,-6.147358,3.2289786,180
0.4520547,153.14,17.33,26.86,-11.301878,-6.028122,3.1991043,180
0.45405445,153.522,17,26.477997,-11.109898,-5.8901024,3.1453452,180
0.45605555,153.836,16.73,26.164001,-11.001953,-5.7280464,3.077324,180
0.45805475,154.189,16.630001,25.811005,-10.837303,-5.792698,3.1530561,180
0.46005496,154.519,16.48,25.481003,-10.705676,-5.7743235,3.1598206,180
0.46205533,154.84201,16.189999,25.15799,-10.571016,-5.6189823,3.0865862,180
0.46405447,155.162,16.01,24.837997,-10.436152,-5.573848,3.092323,180
0.4660544,155.162,15.710001,24.837997,-10.5561495,-5.1538515,2.853826,180
0.4680551,155.782,15.32,24.218002,-10.060153,-5.2598467,2.972612,180
0.47005454,156.083,15.030001,23.917007,-10.051855,-4.9781456,2.8085117,180
0.4720544,156.379,14.7699995,23.621002,-9.927924,-4.8420753,2.7639637,180
0.47405505,156.65201,14.63,23.347992,-9.820518,-4.8094826,2.7730365,180
0.47605446,156.958,14.4,23.042007,-9.678109,-4.7218904,2.7396233,180
0.47806096,157.259,14.210001,22.740997,-9.552045,-4.657956,2.7248657,180
0.4800605,157.259,14.110001,22.740997,-9.664924,-4.445077,2.6143916,180
0.48205507,157.802,13.92,22.197998,-9.230525,-4.689475,2.8018641,180
0.48405567,158.073,13.539999,21.927002,-9.217353,-4.322646,2.571557,180
0.48605588,158.073,13.35,21.927002,-9.318976,-4.031024,2.4329293,180
0.48805508,158.373,13.110001,21.626999,-9.078974,-4.031027,2.470927,180
0.49005455,158.862,12.95,21.138,-8.800276,-4.149724,2.5617113,180
0.49205527,159.117,12.7300005,20.882996,-8.779647,-3.9503536,2.4440038,180
0.49405497,159.36801,12.57,20.631989,-8.674468,-3.8955317,2.4402752,180
0.49605426,159.613,12.18,20.386993,-8.572599,-3.607401,2.2787347,180
0.49805474,159.854,12.08,20.145996,-8.471675,-3.608325,2.3153553,180
0.5000545,160.07901,11.9800005,19.92099,-8.382044,-3.5979567,2.3231976,180
0.5020544,160.317,11.91,19.682999,-8.276028,-3.6339722,2.361021,180
0.50405514,160.551,11.7300005,19.449005,-8.17808,-3.551921,2.3212452,180
0.50605494,160.78299,11.6,19.21701,-8.080232,-3.5197687,2.321383,180
0.50805426,161.013,11.5199995,18.987,-7.983221,-3.5367785,2.3485727,180
0.51005423,161.238,11.21,18.761993,-7.88947,-3.32053,2.2254238,180
0.51205516,161.469,10.92,18.531006,-7.7890573,-3.1309428,2.1356742,180
0.5140545,161.68399,10.75,18.31601,-7.7036805,-3.0463195,2.109189,180
0.5160542,161.896,10.59,18.104004,-7.6147,-2.9753003,2.0830498,180
0.5180558,162.104,10.41,17.895996,-7.527796,-2.882204,2.04172,180
0.5200546,162.30899,10.21,17.69101,-7.441809,-2.7681909,1.9885167,180
0.5220544,162.51,10.08,17.490005,-7.357876,-2.722124,1.9791645,180
0.5240547,162.709,9.91,17.291,-7.2740483,-2.6359515,1.9393053,180
0.5260544,162.905,9.809999,17.095001,-7.191876,-2.6181235,1.9450984,180
0.52805424,163.086,9.67,16.914001,-7.120576,-2.5494242,1.913696,180
0.53005534,163.278,9.61,16.722,-7.0348496,-2.57515,1.9452276,180
0.53205466,163.49301,9.54,16.506989,-6.934841,-2.6051588,1.9724743,180
0.5340544,163.657,9.36,16.343002,-6.884281,-2.4757185,1.8992264,180
0.53605425,163.852,9.2300005,16.147995,-6.78977,-2.4402304,1.8965153,180
0.53805506,164.024,9.13,15.975998,-6.7253003,-2.4046998,1.886589,180
0.5400543,164.215,9.01,15.785004,-6.637004,-2.3729963,1.8789313,180
0.54205674,164.394,8.93,15.606003,-6.565426,-2.3645744,1.8855036,180
0.54405594,164.56801,8.66,15.431992,-6.4933424,-2.1666574,1.7711037,180
0.5460547,164.737,8.4800005,15.2630005,-6.4234037,-2.0565968,1.7253859,180
0.5480544,164.914,8.36,15.085999,-6.345174,-2.0148258,1.715593,180
0.5500561,165.06999,8.280001,14.930008,-6.286757,-1.9932437,1.71321,180
0.5520566,165.232,8.14,14.768005,-6.2156515,-1.9243488,1.6794668,180
0.5540559,165.393,8.030001,14.606995,-6.147594,-1.8824067,1.6659496,180
0.55605483,165.539,7.78,14.460999,-6.091176,-1.6888242,1.5548615,180
0.55805457,165.69301,7.75,14.306992,-6.022719,-1.7272811,1.600325,180
0.56005526,165.846,7.62,14.154007,-5.958084,-1.6619158,1.563235,180
0.5620547,165.998,7.6099997,14.001999,-5.8938465,-1.7161531,1.6089003,180
0.5640545,166.147,7.41,13.852997,-5.831648,-1.578352,1.5250202,180
0.5660545,166.291,7.25,13.709,-5.772326,-1.477674,1.4783422,180
0.5680544,166.43399,7.09,13.5660095,-5.711933,-1.378067,1.429151,180
0.5700545,166.57199,6.94,13.428009,-5.6551538,-1.2848463,1.3834981,180
0.5720539,166.711,6.9300003,13.289001,-5.595698,-1.3343024,1.4267368,180
0.5740547,166.849,6.88,13.151001,-5.5374255,-1.3425746,1.433568,180
0.57605445,166.99301,6.7699995,13.006989,-5.4739656,-1.2960339,1.4090438,180
0.5780545,167.128,6.7300005,12.871994,-5.419975,-1.3100257,1.4265193,180
0.58005404,167.258,6.5199995,12.742004,-5.3666058,-1.1533937,1.3321886,180
0.5820547,167.387,6.4199996,12.613007,-5.312154,-1.1078458,1.3198999,180
0.5840545,167.515,6.41,12.485001,-5.2581234,-1.1518764,1.3554426,180
0.58605397,167.65,6.37,12.350006,-5.1981297,-1.1718702,1.3693238,180
0.58805394,167.761,6.32,12.238998,-5.1599464,-1.1600537,1.3650794,180
0.5900547,167.9,6.16,12.100006,-5.0903807,-1.0696192,1.3137224,180
0.5920546,168.01999,5.9900002,11.980011,-5.0465064,-0.94349384,1.2454506,180
0.59405446,168.135,5.79,11.8650055,-4.9995003,-0.7904997,1.1624507,180
0.5960544,168.242,5.71,11.757996,-4.9570193,-0.7529807,1.1534878,180
0.59805447,168.361,5.6099997,11.639008,-4.901958,-0.70804167,1.1310471,180
0.6000544,168.361,5.56,11.639008,-4.9465785,-0.61342144,1.0777335,180
0.6020545,168.575,5.4900002,11.425003,-4.775375,-0.71462536,1.150941,180
0.6040539,168.69,5.4,11.309998,-4.763622,-0.6363783,1.0969919,180
0.60605454,168.795,5.2799997,11.205002,-4.7227526,-0.55724716,1.0556325,180
0.6080544,168.795,5.2200003,11.205002,-4.762126,-0.4578743,1.0012907,180
0.61005455,168.99301,5,11.006989,-4.6037154,-0.39628458,0.9718352,180
0.6120544,168.99301,4.92,11.006989,-4.6779704,-0.24202967,0.88101315,180
0.6140544,169.192,4.98,10.807999,-4.5187783,-0.4612217,1.0314223,180
0.6160544,169.285,4.94,10.714996,-4.5189977,-0.4210024,0.9915297,180
0.61805445,169.383,4.93,10.617004,-4.47548,-0.45451975,1.0173126,180
0.6200539,169.48001,4.82,10.519989,-4.4346147,-0.3853855,0.9731315,180
0.6220544,169.57199,4.6400003,10.428009,-4.3974113,-0.242589,0.8900391,180
0.62405425,169.661,4.48,10.3390045,-4.3607,-0.11929989,0.8241703,180
0.6260543,169.75,4.4,10.25,-4.3228736,-0.0771265,0.80736715,180
0.62805426,169.838,4.3900003,10.162003,-4.285852,-0.10414839,0.8278354,180
0.6300543,169.933,4.2400002,10.067001,-4.2428503,0.0028500557,0.75892335,180
0.63205427,170.018,4.2400002,9.981995,-4.21047,-0.029530048,0.787304,180
0.63405424,170.103,4.25,9.897003,-4.1743546,-0.07564545,0.8140001,180
0.6360557,170.188,4.2400002,9.811996,-4.1382213,-0.101778984,0.827282,180
0.63805455,170.272,4.2,9.727997,-4.102899,-0.097100735,0.82278645,180
0.6400544,170.352,3.97,9.647995,-4.0703974,0.10039735,0.69929945,180
0.64205444,170.42801,3.7900002,9.571991,-4.0395947,0.24959445,0.61986524,180
0.6440544,170.502,3.7,9.498001,-4.0089045,0.3089044,0.59275067,180
0.6460544,170.56601,3.6200001,9.4339905,-3.9854422,0.36544204,0.56040114,180
0.6480539,170.64499,3.52,9.355011,-3.9462624,0.42626238,0.5249237,180
0.65005445,170.716,3.5099998,9.283997,-3.9190683,0.40906858,0.5385951,180
0.6520544,170.786,3.5099998,9.2140045,-3.889705,0.3797052,0.55413884,180
0.6540544,170.859,3.6200001,9.141006,-3.8575535,0.23755336,0.63983124,180
0.6560544,170.933,3.67,9.067001,-3.8257236,0.15572357,0.67969066,180
0.65805435,171.00699,3.7099998,8.993011,-3.7942839,0.08428407,0.71786594,180
0.6600545,171.07901,3.64,8.92099,-3.7644129,0.124412775,0.6869299,180
0.66205454,171.148,3.44,8.852005,-3.7362328,0.2962327,0.58136714,180
0.6640541,171.212,3.22,8.787994,-3.7108936,0.4908936,0.47062704,180
0.6660547,171.273,3.03,8.727005,-3.6861062,0.65610623,0.37934425,180
0.66805434,171.32901,2.81,8.67099,-3.6641653,0.8541653,0.2645316,180
0.6700544,171.383,2.72,8.617004,-3.6419823,0.9219823,0.23331252,180
0.6720543,171.437,2.66,8.563004,-3.6190262,0.9590261,0.21141028,180
0.67405427,171.491,2.72,8.509003,-3.596076,0.876076,0.26252815,180
0.6760542,171.548,2.8,8.451996,-3.5707207,0.7707207,0.31907105,180
0.67805433,171.604,2.83,8.395996,-3.5472984,0.7172985,0.3416891,180
0.6800542,171.662,2.9,8.337997,-3.5218995,0.62189937,0.39481932,180
0.6820542,171.721,2.96,8.279007,-3.4964566,0.5364566,0.4389203,180
0.6840544,171.778,3.02,8.222,-3.4729726,0.45297265,0.48287767,180
0.6860546,171.778,3.06,8.222,-3.4943502,0.43435025,0.48651797,180
0.68805426,171.903,2.95,8.097,-3.39435,0.44435,0.47709402,180
0.69005436,171.958,2.72,8.042007,-3.397231,0.6772311,0.32958445,180
0.6920542,172.00699,2.5,7.9930115,-3.3786564,0.8786564,0.21764503,180
0.69405425,172.052,2.26,7.947998,-3.3610191,1.1010191,0.08937114,180
0.6960542,172.09201,2.16,7.9079895,-3.3458924,1.1858923,0.04825901,180
0.69805425,172.13199,2.03,7.8680115,-3.3289132,1.2989132,-0.021209251,180
0.70005435,172.175,1.99,7.824997,-3.3094933,1.3194933,-0.03087316,180
0.70205426,172.213,2.05,7.7870026,-3.2952282,1.2452283,0.012105048,180
0.7040543,172.26,2.1399999,7.7400055,-3.2718785,1.1318786,0.07285117,180
0.7060543,172.301,2.22,7.699005,-3.2567022,1.0367022,0.11968844,180
0.70805424,172.347,2.29,7.653,-3.2352731,0.94527316,0.16591223,180
0.7100579,172.4,2.33,7.600006,-3.21013,0.88013005,0.19624895,180
0.7120619,172.4,2.3600001,7.600006,-3.2300026,0.8700025,0.19421294,180
0.7140566,172.49399,2.3200002,7.506012,-3.1548073,0.83480716,0.21211123,180
