Time,Position,Velocity,input,action
0.04133658483624458312988281250000,0.03551745042204856872558593750000,0.00000000000000000000000000000000,[[0.03551745042204856872558593750000, 0.00000000000000000000000000000000, -0.00050354003906250000000000000000]],[0.30887234, -0.65641534]
0.08243267238140106201171875000000,0.03549999743700027465820312500000,0.00000000000000000000000000000000,[[0.03549999743700027465820312500000, 0.00000000000000000000000000000000, 0.07603454589843750000000000000000]],[0.31008086, -0.64372635]
0.12352697551250457763671875000000,0.07599163800477981567382812500000,0.14503686130046844482421875000000,[[0.07599163800477981567382812500000, 0.14503686130046844482421875000000, 0.30514526367187500000000000000000]],[0.29611176, -0.6262612]
0.16462129354476928710937500000000,0.17264796793460845947265625000000,0.29827678203582763671875000000000,[[0.17264796793460845947265625000000, 0.29827678203582763671875000000000, 0.28752136230468750000000000000000]],[0.2684129, -0.7180071]
0.20571842789649963378906250000000,0.32634165883064270019531250000000,0.43737953901290893554687500000000,[[0.32634165883064270019531250000000, 0.43737953901290893554687500000000, 0.27644348144531250000000000000000]],[0.24534789, -0.949199]
0.24681966006755828857421875000000,0.53052777051925659179687500000000,0.54558998346328735351562500000000,[[0.53052777051925659179687500000000, 0.54558998346328735351562500000000, 0.24623107910156250000000000000000]],[0.22931044, -1.2658306]
0.28791826963424682617187500000000,0.77394884824752807617187500000000,0.63564896583557128906250000000000,[[0.77394884824752807617187500000000, 0.63564896583557128906250000000000, 0.22760009765625000000000000000000]],[0.21461895, -1.5993507]
0.32901114225387573242187500000000,1.04747676849365234375000000000000,0.69743353128433227539062500000000,[[1.04747676849365234375000000000000, 0.69743353128433227539062500000000, 0.21148681640625000000000000000000]],[0.20075238, -1.926125]
0.37010085582733154296875000000000,1.34325778484344482421875000000000,0.74001967906951904296875000000000,[[1.34325778484344482421875000000000, 0.74001967906951904296875000000000, 0.20645141601562500000000000000000]],[0.18348773, -2.2808087]
0.41119799017906188964843750000000,1.65631747245788574218750000000000,0.77370446920394897460937500000000,[[1.65631747245788574218750000000000, 0.77370446920394897460937500000000, 0.19486999511718750000000000000000]],[0.16568881, -2.6464944]
0.45229750871658325195312500000000,1.98126304149627685546875000000000,0.80913466215133666992187500000000,[[1.98126304149627685546875000000000, 0.80913466215133666992187500000000, 0.16868591308593750000000000000000]],[0.14720191, -3.0253336]
0.49339005351066589355468750000000,2.31592988967895507812500000000000,0.84037613868713378906250000000000,[[2.31592988967895507812500000000000, 0.84037613868713378906250000000000, 0.15408325195312500000000000000000]],[0.12977703, -3.4070284]
0.53470796346664428710937500000000,2.66674089431762695312500000000000,0.87859880924224853515625000000000,[[2.66674089431762695312500000000000, 0.87859880924224853515625000000000, 0.13394165039062500000000000000000]],[0.111767605, -3.8109004]
0.57589673995971679687500000000000,3.03956103324890136718750000000000,0.91717052459716796875000000000000,[[3.03956103324890136718750000000000, 0.91717052459716796875000000000000, 0.11833190917968750000000000000000]],[0.09278594, -4.238284]
0.61715328693389892578125000000000,3.44130086898803710937500000000000,0.99221968650817871093750000000000,[[3.44130086898803710937500000000000, 0.99221968650817871093750000000000, 0.10221862792968750000000000000000]],[0.069003806, -4.7388973]
